LoginName,SubscriberName,TransTime,CreatedDate,DeviceCode,FingerprintCode,FingerprintMoreInfo,UserAgent,IP,IPID,PluginID,URL,Action,ActionResult,InvalidDevice,TransStatus,FPSTransID,Flagged,IsProcessed,TransID
P_BCAACAA07CT,UG396,"2021-07-18 00:32:19.7628","2021-07-18 00:00:00",e4519cb90ef4439dbefeef4bd1895e27,6da3ac073e7a82d9dcd5ca03da75d91ceb807e50;ed524c9c27994637b32d7dc175b4417e,Wa4uIC0ix40TtPFnZ8mjGrlufnbrWyuQEOY+tOHImIU=,"Mozilla/5.0 (Linux; Android 10; M2007J20CG) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.101 Mobile Safari/537.36",182.253.62.165,3070049957,NULL,http://ug396.Testing.Page34.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000045
88qf50201,Alpha789Y,"2021-07-18 00:32:19.8812","2021-07-18 00:00:00",e7a5e56e6e36497c9644cdc92897d62f,0d535f34028744f87a1a9c02f04d53bc3bf97dbd;97f6bcdef7c6106f7b87101aac54df28,FGy5GMWpwsgaeih71MgFAV1b+Q4nUivMQYArzkip/yo=,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",113.185.78.166,1907969702,NULL,http://alpha789y.Testing.Page16.com/,login,successfully,NULL,0,NULL,1,0,2000000046
8K782201Sub04,Alpha789Y,"2021-07-18 00:32:19.9592","2021-07-18 00:00:00",fed0a409fb2e49e599ed8d7d10e34f4b,0709f166ae05069fe34d27599f471bf9e0e77b06;4e39626c18069d6f494cff4a18606e9b,CM1JRC14DZzJVvjOqAdW7jCg5hwGZ0HTeLarGYUT+TU=,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",115.78.214.201,1934546633,NULL,http://alpha789y.Testing.Page35.com/,login,successfully,NULL,0,NULL,1,0,2000000047
SD9X2701019,MAXBET789Y,"2021-07-18 00:32:19.9812","2021-07-18 00:00:00",e421f413683845f68a6ea3d99aff4a01,e3728da48c292939df7a2cc04645484910cb18ed;0dff017b8051f91243e152efc6f0f73a,w4TK/d0Mfyp5Lq3ifzF9AWCiwy9ixZV8uN/xqLWl6BI=,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1.53.209.93,20304221,NULL,http://maxbet789y.Testing.Page2.com/ProcessLogin.aspx,login,"login -> successfully",NULL,0,NULL,1,0,2000000048
thuongnguyen96vv,NBET,"2021-07-18 00:32:20.0253","2021-07-18 00:00:00",0123643a458249b082656d5cdc88baca,82d063333387ff75d463d8246e8a2e99fabd9e7e;2ff20d34c4dfdadc076a2f593fdb72b3,IjvVhfmnULBWlsHXWoh6Ic2D/b5lc2Xx+AXgT8Lp+EI=,"Mozilla/5.0 (Linux; Android 11; M2103K19G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",116.110.226.195,1953424067,NULL,http://nbet.Testing.Page36.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000049
FQE40008005,MAXBET789Y,"2021-07-18 00:32:20.1308","2021-07-18 00:00:00",NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Safari/604.1",125.212.149.153,2111083929,NULL,http://maxbet789y.Testing.Page37.com/ProcessLogin.aspx,login,"login -> successfully",NULL,4,NULL,6,0,2000000050
ND08100000G,MAXBET789Y,"2021-07-18 00:32:20.1501","2021-07-18 00:00:00",0c9ce0ffb15a49f3ab592d2d81e050ad,ed31417f38788277197d05a615b661a022ef1f15;679e278a2f614bb1a250af8f6c18eda7,a6NxLQnIUeNkDXrn9kP91F9vjn3ySC44vugMTh1SgQQ=,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",123.20.223.18,2064965394,NULL,http://maxbet789y.Testing.Page38.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000051
29196043,SUNWIN,"2021-07-18 00:32:20.3217","2021-07-18 00:00:00",e81bc09dc40344d184dd0d38d576830c,a5ed206422e90478098bc497a0ca63ac736ee94a;ef2aa01b86f790e5e4cc6f9fff7e35f9,I3HVsr7L75LyoBxfTAaCXJGOm/AIHHDi3o6YcpDJnvU=,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",113.183.225.119,1907876215,NULL,http://sunwin.Testing.Page39.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000052
bs194_222123123321,BSSB168,"2021-07-18 00:32:20.4668","2021-07-18 00:00:00",b5b919744f144ba1bee64e079d786d61,5b88191eea23e3bdcd6bfb65d1be8046891ca688;5c96f3dd1ad315b0b2c37090a56b36c8,D8EE6uoT7aKC5Er53O+ymt9yecaQGo9SQJ9ScEnOO5k=,"Mozilla/5.0 (Linux; U; Android 10; zh-CN; V1941A Build/QP1A.190711.020) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.108 Quark/5.1.8.184 Mobile Safari/537.36",117.181.88.37,1974818853,NULL,http://bssb168.Testing.Page40.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000053
2890299,W88,"2021-07-18 00:32:20.5292","2021-07-18 00:00:00",1e54db03fcc94b83b6066bad65554081,247ae9b730ed83a264311552a26a439cf4bebab3;1d8407cfefd9e875f3115d82a56a7505,G+UD3xFenWMX66OctstfOwleQDV+MIp3NpSruXcBaE4=,"Mozilla/5.0 (Linux; Android 10; RMX2032 Build/QKQ1.200209.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.120 Mobile Safari/537.36",42.113.221.157,712105373,NULL,http://w88.Testing.Page3.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000054
sb570cp_fb5d202104128840,MTEGAMES,"2021-07-18 00:32:20.5713","2021-07-18 00:00:00",cdb99309be09482786a62887d78c60a8,170c0d3ca4d655c4e9e9c5e47ad9f979a15f3ba3;75a1acfdaedd66f9c34ecc85ed3bb161,mPdngoqik/dVmPfyeBe3ySlYJVpdf3iTMESUD4lTiVI=,"Mozilla/5.0 (Linux; Android 10; BKL-AL20 Build/HUAWEIBKL-AL20; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.106 Mobile Safari/537.36",113.118.233.105,1903618409,NULL,http://mtegames.Testing.Page41.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000055
csl_603226f8435c5bcbf4e02875,IG128,"2021-07-18 00:32:20.6961","2021-07-18 00:00:00",da81de858d7448fb9016480c32ab8796,dc7f8b64d94d37b28a9c11e69a7f8fceece2136e;0ae6e1f1f5e00c9fd94cdf38b706b3ed,KO+EzfnOPEejfdZf0v2YS5KgwD8KYS5EItyDYbagXvo=,"Mozilla/5.0 (Linux; Android 8.1.0; SM-N960F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",27.72.17.66,457707842,NULL,http://ig128.Testing.Page42.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000056
WKCURRMB0110523,WKCUR,"2021-07-18 00:32:20.7429","2021-07-18 00:00:00",82d6ba7e601a476fa60bbcff25ac03f9,f6d5adcf91839b4972e3236537d43fe5e2f25d5e;a436508307b9feb02f9cb2db0e6b7b95,zv79psockYl+VwaomDphsX0Lm3HXYcz7BpUtBzaeku4=,"Mozilla/5.0 (Linux; Android 10; TEL-AN00a Build/HONORTEL-AN00a; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/81.0.4044.145 Mobile Safari/537.36",42.91.112.199,710635719,NULL,http://wkcur.Testing.Page43.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000057
G48AK01005,MAXBET789Y,"2021-07-18 00:32:20.8724","2021-07-18 00:00:00",NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 10; SM-N960U1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",123.23.166.101,2065147493,NULL,http://maxbet789y.Testing.Page44.com/ProcessLogin.aspx,login,"login -> successfully",NULL,4,NULL,6,0,2000000058
trantrungvu,RED88,"2021-07-18 00:32:20.9118","2021-07-18 00:00:00",536ff91004af4e6086f59ba4ff5e30b9,f4acf0106c2dc94c653bc3299ed5beac477279e1;413eec339bb8635fee6121ae88af174c,WQooW67lmPxFYydckJ58sdtu98xj+xQ1Y+M4U98BDfQ=,"Mozilla/5.0 (Linux; Android 9; CPH1923) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",27.77.210.128,458084992,NULL,http://red88.Testing.Page45.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000059
HWTRJBET77_5102735,IG128,"2021-07-18 00:32:20.9467","2021-07-18 00:00:00",b04c355158314bcd98ca08b2e767cfeb,713a53968cad1b35cc4baf6c1e8464141ec0cdb4;03c0bdaddf3d54dfdbc5ecef09ea4a2f,RJjX2xjCefSfK8Budb/eTv5ZYGe2N35kCBcF9s/K/E4=,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",171.236.69.233,2884388329,NULL,http://ig128.Testing.Page42.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000060
DTF258330502E,MAXBET789Y,"2021-07-18 00:32:21.0522","2021-07-18 00:00:00",NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Safari/604.1",116.98.53.151,1952593303,NULL,http://maxbet789y.Testing.Page5.com/ProcessLogin.aspx,login,"login -> successfully",NULL,4,NULL,6,0,2000000061
SC_Rich79,N8BK,"2021-07-18 00:32:21.0990","2021-07-18 00:00:00",678ea23f49d9452089922b8a3c1bb1a6,c2ee7e0610917f72ce0f8ccce16b4620429a9778;337dc5d7ec04bdfca6ad86cd56a0d4c9,kqwKevFSug38gknGRr1Vg9iOOG/znn7UipIZLZrL29U=,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",116.110.42.61,1953376829,NULL,http://n8bk.Testing.Page46.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000062
CMPu6TP86C1NF,FUN88,"2021-07-18 00:32:21.1376","2021-07-18 00:00:00",de24954c440543f8814561f603471ea8,4e6de61394d24b6c06effe7382c6e47a91d76a9a;44d903e1116f9ce2bfed039e3966df11,KMic3IUfhJIVtn/nrcKLZjqrQyZh+y6kZU86PyU7MLQ=,"Mozilla/5.0 (Linux; Android 11; CPH2113) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Mobile Safari/537.36",171.97.141.43,2875297067,NULL,http://fun88.Testing.Page47.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000063
MS88IN01591749,M88,"2021-07-18 00:32:21.1807","2021-07-18 00:00:00",d7170d3b8d1942c6a49b9785c1b2317e,f66f3e59bedafaf10b7083cac59a53605fbd488f;2fec3d906784a93d71210ad4e23fa888,w4C8KwNIg+uWY8/Gx/hefO9FeBSgUzZqmn+hAuO0dUc=,"Mozilla/5.0 (Linux; Android 8.1.0; vivo 1808) AppleWebKit/537.36 (KHTML, like Gecko) coc_coc_browser/95.0.244 Mobile Chrome/89.0.4389.244 Mobile Safari/537.36",115.76.48.117,1934372981,NULL,http://m88.Testing.Page19.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000064
Thanhtamprotg,LUCKY88,"2021-07-18 00:32:21.2862","2021-07-18 00:00:00",e02e5db54aba41db8e955e083dec74c7,27ee9fef89d2f9aa384fe9a934b7a9219481058b;abe4e7cdad5f891b6b5f440b4d4b5d1e,DN0e64bzV4zvTwuY0wlnmLcYuIVbQA93ecbfjL1mnsg=,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",113.22.20.169,1897272489,NULL,http://lucky88.Testing.Page21.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000065
SDQ5D905,Alpha789Y,"2021-07-18 00:32:21.3330","2021-07-18 00:00:00",a5775b1dbf26483f84b3905a03f66090,1ec081f347adb2ae9ec30ebabe54dd20ee450842;2b5061b9168b61ebf836d4e7ab3c0384,jVZEYlb0Kb39oRVRAfLRJFg5DKzGQEpaJHCtLt692hk=,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",59.153.229.162,999941538,NULL,http://alpha789y.Testing.Page16.com/,login,successfully,NULL,0,NULL,1,0,2000000066
ICMANSTG_10417104,HAPPY8,"2021-07-18 00:32:21.4120","2021-07-18 00:00:00",101cb5d72ecf4cf9ba8a4520e39ae1ff,af12940a866673a14b5dfbc7d3ac2f78013f56d8;e2148ffa5a896f0e9dc388bad2ad2386,dH7jR0DvYnNqdpeLTs7XzJU6OA6g3TtxRawigCX5imE=,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",113.189.21.135,1908217223,NULL,http://happy8.Testing.Page9.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000067
binhhack,ZBET,"2021-07-18 00:32:21.5130","2021-07-18 00:00:00",13718d10df4b451599bcd4e24677f538,a50e84ef1c5c016a2c71bcf6ce703586f04521fd;eaca336d9e29316ee6464068deaf20b8,3iXdOZGdKgYIUmi7aw8yxvZxQRUoNFxBbr9uHxDtKB0=,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",103.199.36.191,1741104319,NULL,http://zbet.Testing.Page48.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000068
MBO0002262,MAXBET,"2021-07-18 00:32:21.5836","2021-07-18 00:00:00",NULL,NULL,NULL,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",103.27.186.167,1729870503,NULL,http://maxbet.Testing.Page49.com/ProcessLogin.aspx,login,"login -> successfully",NULL,4,NULL,6,0,2000000069
W88RMB01630670,W88,"2021-07-18 00:32:21.6460","2021-07-18 00:00:00",eda1af8ab2af4b0ca33d0e34fcca0fa9,5388dbb95192171346b4f2095c04b555c506d977;91967f65974aa4ed3643b7ef38b8a43b,mnsn/cZSMOEv8VnEbZ9QQ354/NDKZZmd6HO0fDkPGPo=,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.80 Mobile/15E148 Safari/604.1",110.137.39.150,1854482326,NULL,http://w88.Testing.Page3.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000070
FAT7755167,IBCIndo,"2021-07-18 00:32:21.6487","2021-07-18 00:00:00",8f39af3641084bcdae8a2b787f68da23,486e651bc6f48f4aceeb3025e8da6c24f732314e;c513e3c32d193c1b315102d602d86019,vRJJk7hmzY0LtOdCLSYxqK0AVu/2/iDU39KiQW5BSlM=,"Mozilla/5.0 (Linux; Android 10; CPH1819) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36 OPR/65.0.3310.60026",180.254.78.177,3036565169,NULL,http://ibcindo.Testing.Page50.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000071
24AVIARMB11105,24AVIA,"2021-07-18 00:32:21.7111","2021-07-18 00:00:00",8213fb4d86684f90ab6a51287f2bde0b,a25faccac0d9e51946f5d449d8e44267cc9fdf32;1c4d908b2eb8b380f028f7361cca18ad,N9FeidA/KIuze6c492yuhDrGfo7IzKVX4uALkyGqgVU=,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/11.12.0",49.228.228.115,837084275,NULL,http://24avia.Testing.Page51.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000072
368CashIN01177115,368Cash,"2021-07-18 00:32:21.8094","2021-07-18 00:00:00",5b19136892dd46d78ea30ab2adcee902,964e8991438cf670a0df00834e9b23e3f4b78133;9ac3bd81a66e500afe013b066e3fcb02,0sEk5hSRJqB35WV+n62JhuOSCcA1Wy7VIgm2NuerGJQ=,"Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:90.0) Gecko/20100101 Firefox/90.0",182.2.68.191,3053601983,NULL,http://368cash.Testing.Page52.com/GquIboemfs.aspx,login,"login -> successfully",NULL,0,NULL,1,0,2000000073
HPPU265026,MAXBET,"2021-07-18 00:32:21.8800","2021-07-18 00:00:00",dc05c62da9d84b3b9f6eed84f515dd3a,86bb126168ac9b5999d62d5c649b84f4075d77c8;ae865a6bcf9b8a9191484c61cd50d342,aJ8uUl67nsNx9jQ0ASbaaJ4L7QSrH4lsfVOm88MyaIg=,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.80 Mobile/15E148 Safari/604.1",124.82.175.32,2085793568,NULL,http://maxbet.Testing.Page53.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000074
DTF9555DVSub01,Alpha789Y,"2021-07-18 00:32:22.0048","2021-07-18 00:00:00",3d12f8ae97384f0fbfd9718f18ac3a5a,ef2a1a20ef63297a980a9b53808eeb493094f001;8a539d50e0aab83db69b52277afb94a5,SQ51h/u4yVw76n8WoJIWG7hoGqVPu2Bbmo09coRhl7M=,"Mozilla/5.0 (Linux; Android 9; SM-N960F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Mobile Safari/537.36",103.199.70.156,1741112988,NULL,http://alpha789y.Testing.Page54.com/,login,successfully,NULL,0,NULL,1,0,2000000075
2053264,W88,"2021-07-18 00:32:22.0360","2021-07-18 00:00:00",5cf0472b8d1b457c867b3926a3262429,9a9226c384ff9d87a683c175821a8957cc996f04;a89b4e7c491c5ef425ee6529784f5967,eYhFsjvQ69lAN3Q84eQSVdBhLEhvHz+0KJ3MEMb0M54=,"Mozilla/5.0 (Linux; Android 8.0.0; SOV35) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",140.213.59.11,2362784523,NULL,http://w88.Testing.Page3.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000076
hoangphong90,SIN88,"2021-07-18 00:32:22.0672","2021-07-18 00:00:00",89362484680b4f3eb5f9fe4994775340,b85023e299097c71e3f4618cea5f235f9901c1d5;0d8c013a4a73d192b16357da971474c5,xMe+rvCCZWetGsRGE77iCRXZb6nnFOkw6cJJPIfnYr0=,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/87.0.4280.77 Mobile/15E148 Safari/604.1",171.253.189.46,2885532974,NULL,http://sin88.Testing.Page55.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000077
KT3131,11BET,"2021-07-18 00:32:22.0984","2021-07-18 00:00:00",92baf9daeb054649939d10649e25e3fa,d30ade39474f76479db8f39826a40e8938515a00;bccca0e07a8f98ac49d9b3258bea0c50,3TrHk21udoWMpJ9AAUtyJPJAcr/GJSiVF8zALNb0J9s=,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",171.252.153.91,2885458267,NULL,http://11bet.Testing.Page32.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000078
DTF2580QTT002,MAXBET789Y,"2021-07-18 00:32:22.1452","2021-07-18 00:00:00",115352bb495642e1a8a9fc71c0ce8cd1,995a60f161c618c3dca310ac30e56bd092263d15;2c7137388c81743e72c5c640d07121e4,v2CqkgFngTaeXYMOWGcL1Rz+TPznHJ5Ye2/U5PQer0c=,"Mozilla/5.0 (Linux; Android 9; TA-1004) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",222.252.232.9,3741116425,NULL,http://maxbet789y.Testing.Page56.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000079
4128069,W88,"2021-07-18 00:32:22.1489","2021-07-18 00:00:00",02cddc27f756404792c3572eadd9f9f4,16004d438985de150e54702b50aae7aeba6841a7;6e9b66f302e8c68e4fa49ee867408a74,/VqlP+P/l02iGFbL7AOrqTiJ0QyExk8bTygXsaakUF0=,"Mozilla/5.0 (Linux; Android 10; SM-N976N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",171.224.177.125,2883629437,NULL,http://w88.Testing.Page3.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000080
TV71B9XY696,MAXBET789Y,"2021-07-18 00:32:22.2544","2021-07-18 00:00:00",fc1ee8bbf6bd409f85c026816862c1a8,6cb46b93418efd2cf1213139ade97b2159bfc0f2;398c033973b8e616d0b7754caf322424,BrO/1O5B6gw04b7DgXoKl75TAqwDQdClJd6ExQw6vfY=,"Mozilla/5.0 (Linux; Android 11; SM-N770F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",59.153.229.247,999941623,NULL,http://maxbet789y.Testing.Page57.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000081
NE6389A704L,MAXBET789Y,"2021-07-18 00:31:23.0597","2021-07-18 00:00:00",8cc19b3b18054509b132aac1cad176a3,9bb66d7badfd6be9424c4ab66bf5aae7682bf398;9f1cba101ecc7260d268dcec2549913d,SudE6p2WjUMeZdb/EhHIV4c2LTBdBQtnmLwIXK/dZ8Y=,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",171.255.159.6,2885656326,NULL,http://maxbet789y.Testing.Page58.com/Login/index,login,"login -> successfully",NULL,0,NULL,1,0,2000000082
ND590001Sub05,Alpha789Y,"2021-07-18 00:31:23.1845","2021-07-18 00:00:00",9d2de47fb015421b8e79371d735f6eb9,0d535f34028744f87a1a9c02f04d53bc3bf97dbd;97f6bcdef7c6106f7b87101aac54df28,ZPIuf9enbz7yNiAsuUIlknmJYUf/CwooCHLbLuEIfm4=,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",103.199.36.156,1741104284,NULL,http://alpha789y.Testing.Page24.com/,login,successfully,NULL,0,NULL,1,0,2000000083
SS900603003,MAXBET789Y,"2021-07-18 00:31:23.2480","2021-07-18 00:00:00",66c6aaef3ea9462d8ffbd509d5ea1f02,62b7fd96a2fdf12e55357d2ec541f6f3c0f5ee3f;5473688fee756d7b1328168f37fc9b45,xGkdA/yvUBe6Hympm89rDUTHE+5Jj2zWmofDU80wreE=,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Mobile/15E148 Safari/604.1",27.71.207.98,457690978,NULL,http://maxbet789y.Testing.Page59.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000084
W88TB01358339,W88,"2021-07-18 00:31:23.3785","2021-07-18 00:00:00",7076bf75357945d9a96712f3c07e4e0c,2f155272d7b2151f8229f9e67cf545bfd6e213eb;d65215309fb1db8a22465d37e592fdba,hI/J3VwS3lgEFksag7oWTqzraZizw6tR0qcbJFgaLn8=,"Mozilla/5.0 (Linux; Android 10; SM-A600G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1.54.117.124,20346236,NULL,http://w88.Testing.Page3.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000085
b07z316349,A1GAME,"2021-07-18 00:31:23.4196","2021-07-18 00:00:00",1daa700f50db458eaa6d740ddd90c74e,b40d8cb1c7797052c8fba1d3fb7149245df7f56c;374fa702f2b4a2686cfc1c9973641f89,VIaVtqfHsPQCXiQfacWEgApLQvGSaTsnAg2EFr/ZgDc=,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X; zh-CN) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/18F72 UCBrowser/13.4.4.1511 Mobile  AliApp(TUnionSDK/0.1.20.4)",125.111.15.28,2104430364,NULL,http://a1game.Testing.Page11.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000086
Kehuydiet13,Alpha789Y,"2021-07-18 00:31:23.5033","2021-07-18 00:00:00",bf44562979fc44c996a51bb0fea08c05,0b3b327e616613056e3f6dcc07bc802eb1baa520;33a43c6f6e1cfa599d93cb2c520fe78a,IEhNVuDoka9UxOYbJKY9+tLpz6Yj5NmAoXg+/kVQIxA=,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.80 Mobile/15E148 Safari/604.1",14.245.164.153,250979481,NULL,http://alpha789y.Testing.Page16.com/,login,successfully,NULL,0,NULL,1,0,2000000087
BY_A56Q582838710,MARS,"2021-07-18 00:31:23.5599","2021-07-18 00:00:00",64e7b55ff99b456185aa41920a7f45af,166e97aa1e2b5939ef4d751c14104c932479eb62;cc4e19aa0eda24048cb756fa3b4804d6,7r0ppvYaw5anTy2OM0bKtpFwXcyRro3urNfG8KOXjZI=,"Mozilla/5.0 (Linux; U; Android 7.1.2; zh-CN; Redmi Note 5A Build/N2G47H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.108 UCBrowser/13.4.0.1120 Mobile Safari/537.36",117.136.33.127,1971855743,NULL,http://mars.Testing.Page60.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000088
TVF17300L4J,MAXBET789Y,"2021-07-18 00:31:23.6223","2021-07-18 00:00:00",39d22ccbe074452a8aa67c219bfc17ff,0d535f34028744f87a1a9c02f04d53bc3bf97dbd;cfe7de66c07176996148b28f1f9a7654,Lj7IyR4ZMOvbKTxxCXcTY3Iw1r7QHaNqiUpDdGBSKn4=,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",42.119.147.210,712479698,NULL,http://maxbet789y.Testing.Page61.com/NewHandler,login,"login -> successfully",NULL,0,NULL,2,0,2000000089
